source_id,ra,dec,pmra,pmdec,FeH,e_FeH,Dist,e_Dist
3666585203746936832,214.6863,1.8248,-0.9187,-0.1901,-2.02,0.50,49.10,5.33
3667172235581976704,212.5378,2.0582,-1.2862,-0.6604,-1.76,0.48,48.74,4.59
3668630428518080384,216.3806,4.0176,-1.2956,-0.2465,-2.03,0.59,72.97,7.65
3669150016482187648,217.1386,4.9719,-1.2839,-0.4828,-1.82,0.71,51.99,5.32
3669461968546634624,215.9725,4.4539,-0.9238,-1.1263,-1.39,0.49,49.73,5.94
3670335874132219264,216.8710,6.4862,-0.8375,-0.3118,-1.09,0.66,43.59,3.97
3670470564306657408,211.3028,2.7732,-1.1467,-0.6700,-1.51,0.52,53.49,5.54
3670479463478466176,211.4916,2.9394,-1.1212,-0.6008,-1.76,0.63,49.67,5.41
3670972113407787264,211.1285,4.4380,-1.0157,-0.2920,-1.79,0.51,48.51,4.92
3671159240837972608,212.9618,4.5262,-0.6547,-0.6925,-1.66,0.52,45.73,5.66
3671262899873077376,212.9917,5.0342,-1.1965,-0.5879,-2.34,0.44,55.92,5.43
3671345058303092352,211.9485,4.9370,-1.2156,-0.4204,-1.59,0.50,47.73,5.06
3671499088715099264,212.2138,5.3278,-1.0416,-0.6875,-0.63,0.56,46.22,5.09
3671578154768147712,209.4006,3.8180,-0.9681,-0.5299,-1.09,0.48,52.05,5.84
3671771286561890176,209.9357,4.5435,-0.9934,-0.6772,-1.66,0.48,45.96,5.46
3671853990452406912,209.0768,4.5075,-1.1786,-0.5871,-1.53,0.45,51.04,4.27
3671868627701278464,208.7714,4.5436,-0.9861,-0.2850,-1.16,0.39,46.03,4.60
3671978029107990400,208.7678,5.2132,-0.7977,-0.4668,-1.47,0.48,77.89,9.84
3672011598572205312,209.5849,5.2204,-1.7232,-0.8374,-1.57,0.42,33.42,2.74
3672080146250376832,209.1219,5.4703,-1.4841,-0.2395,-1.62,0.43,43.84,4.17
3672487618387611392,209.9868,5.9251,-1.2731,-0.6934,-1.75,0.43,50.89,4.72
3672505008710632064,209.9463,6.1833,-1.2897,-0.3731,-1.78,0.69,53.63,5.83
3672588532939209344,211.2480,6.5434,-0.7472,-0.4962,-1.52,0.42,51.13,4.89
3672648868640293888,210.6427,6.8064,-0.7271,-0.5351,-1.82,0.45,53.61,5.52
3672740402983299456,213.9109,5.3595,-0.9864,-0.3745,-1.79,0.51,52.11,5.20
3672812352275225600,213.6136,5.6938,-0.6773,-0.3372,-1.80,0.61,48.30,5.08
3672988037912589440,212.9469,5.6758,-1.3099,-0.3256,-1.33,0.46,38.94,3.40
3673010367447176576,213.3630,5.9314,-1.3069,-0.1678,-1.56,0.47,49.95,4.67
3673112175351697152,213.6485,6.0722,-0.9251,-0.5781,-2.23,0.43,49.49,5.05
3673192474060956928,213.4370,6.5750,-0.8686,-0.3353,-0.91,0.73,50.27,6.22
3673380078232529024,215.0072,6.9973,-0.6494,-0.4909,-2.20,0.42,55.26,5.24
3673572668861075584,214.8554,7.1119,-1.2796,-0.9414,-1.66,0.45,48.32,5.35
3673576031819867648,214.9642,7.1595,-0.8760,-0.5190,-1.72,0.52,50.37,6.97
4048491943381103872,278.0817,-28.8065,-2.3290,-1.1027,-1.26,0.54,28.45,2.96
4048499399448856832,278.2820,-28.7196,-2.7849,-1.0282,-1.52,0.54,29.83,2.85
4132281562693854976,253.3155,-18.3316,-1.2367,-0.5471,-1.40,0.44,33.53,2.71
4132388597570455680,252.6094,-18.2765,-2.0784,-1.0190,-0.98,0.78,31.30,3.44
4132532320062978176,253.1924,-17.6400,-1.4821,-0.9018,-1.12,0.49,34.79,3.16
6759645896696490880,288.8339,-28.9433,-2.4849,-1.9282,-1.59,0.45,28.50,3.44
6743703527855133440,289.6683,-34.5986,-2.3867,-1.8228,-1.50,0.83,26.81,2.84
6743718641843748864,290.3847,-34.8939,-2.6704,-1.4373,-2.03,0.45,28.70,2.70
6743727717110150784,290.6261,-34.6960,-2.5273,-1.8008,-1.73,0.55,30.58,2.48
6743753242097911552,290.3692,-34.2642,-2.4560,-1.4347,-1.91,0.47,26.71,2.36
6743762038189054336,290.7155,-34.2617,-2.5145,-1.4316,-1.64,0.43,25.34,2.25
6743793889667706752,289.9596,-34.4172,-2.5631,-1.3787,-1.82,0.64,28.82,2.53
6743798425153723520,290.2421,-34.2940,-2.6847,-1.7253,-1.79,0.50,27.94,2.66
6743819010935533824,290.1528,-34.0007,-2.8354,-1.4916,-1.60,0.45,28.41,2.35
6743835842907767936,290.6988,-33.8285,-2.0556,-1.3117,-1.60,0.48,30.67,2.76
6743866285640652800,289.0532,-34.6834,-2.7192,-1.5007,-1.49,0.43,27.93,2.27
6743867075913456768,288.9399,-34.6753,-2.8873,-1.4815,-1.87,0.45,25.28,2.61
6743874703776890496,289.1263,-34.5506,-2.9032,-1.5301,-1.11,0.65,26.62,2.31
6743886489167237504,288.9554,-34.5218,-2.2897,-1.4478,-0.31,0.58,25.20,2.52
6743897209404284544,289.4553,-34.4094,-2.4598,-1.3328,-1.61,0.63,27.19,2.23
6743950093333426048,288.5791,-34.2169,-2.7739,-1.3086,-1.75,0.62,25.53,2.14
6743962218025395968,288.5531,-33.9790,-2.7009,-1.4415,-1.57,0.40,28.43,3.72
6743983280546946176,288.7492,-33.9802,-2.7543,-1.2332,-1.24,0.45,27.11,2.63
6743987609874338304,288.6786,-33.9103,-2.3716,-1.4549,-2.19,0.73,27.90,2.87
6744011489894812416,290.0230,-33.8592,-2.1196,-1.3197,-1.66,0.53,27.34,2.56
6744018121324048000,289.5296,-33.9670,-2.2298,-1.3184,-1.03,0.86,26.70,2.71
6744018263052784640,289.5579,-33.9549,-2.4411,-1.2827,-1.18,0.59,26.23,3.33
6744033273966071552,289.7351,-33.6233,-3.1236,-1.9239,-1.37,0.47,24.41,2.12
6744041966983325312,290.0313,-33.6239,-2.5312,-1.5543,-1.71,0.44,29.11,2.34
6744054920604889088,289.9801,-33.5398,-2.7336,-1.5142,-1.47,0.54,28.16,2.12
6744064335171382784,290.1610,-33.3349,-2.7011,-1.5669,-1.51,0.45,26.62,2.20
6744074230774094464,289.4067,-33.6480,-2.6124,-1.3550,-0.92,0.68,23.78,2.48
6744076257998601984,289.2693,-33.6604,-2.7404,-1.6136,-1.70,0.44,27.60,2.68
6744091445002092672,289.1967,-33.4834,-2.9549,-1.3883,-1.15,0.55,24.33,2.96
6744099656982686080,289.4776,-33.3040,-2.7588,-1.4285,-1.51,0.54,25.76,2.56
6744100932589916416,289.2365,-33.4025,-2.5709,-1.3169,-1.32,0.48,24.94,2.05
6744103921882181760,289.3732,-33.2442,-2.3606,-1.4006,-1.25,0.45,28.01,2.28
6744105291978487936,289.7006,-33.4891,-2.7463,-1.3312,-1.86,0.63,26.58,3.17
6744136628056435456,289.6484,-33.0006,-2.3711,-1.4552,-1.54,0.47,27.12,2.11
6744170815999107072,292.6164,-35.1006,-2.6355,-1.6636,-1.60,0.45,27.02,2.27
6744186965076653568,293.0777,-34.9981,-2.9204,-1.4349,-1.46,0.46,26.24,2.68
6744221771491519616,292.3259,-34.9608,-2.6887,-1.7364,-2.17,0.57,26.89,2.28
6744251149064860416,292.4635,-34.7731,-2.0457,-1.3709,-1.88,0.45,26.92,2.40
6744265889392908160,292.4130,-34.6481,-2.5487,-1.5115,-1.75,0.49,28.91,2.37
6744273658992108544,292.4911,-34.4960,-2.6408,-1.3331,-1.61,0.55,29.20,2.96
6744279427130302848,292.5087,-34.3344,-2.4833,-1.3358,-2.12,0.59,30.55,2.72
6744294098737918336,293.4438,-34.5528,-2.6386,-1.5488,-1.41,0.60,27.30,2.48
6744312691655073024,293.1868,-34.4090,-2.7436,-1.3123,-1.68,0.65,26.17,2.36
6744360206875353472,292.8539,-34.2666,-2.9585,-1.6228,-1.74,0.48,27.31,2.37
6744361581264647680,293.0072,-34.3391,-2.3291,-1.2611,-0.78,0.54,25.27,2.35
6744363883367582976,293.0939,-34.2082,-2.2341,-1.6273,-1.50,0.46,27.30,2.11
6744373336593574400,292.7234,-34.1841,-2.9605,-1.5595,-1.46,0.45,28.53,2.73
6744379379609838720,292.7785,-34.1355,-2.9124,-1.6983,-1.64,0.38,23.41,2.34
6744431675129977088,292.0253,-34.6711,-2.2925,-1.0943,-1.20,0.46,27.46,2.27
6744439165553206528,291.9855,-34.4597,-2.9077,-1.4986,-2.18,0.51,24.12,1.95
6744482046508964736,292.0228,-34.1417,-2.2369,-1.4465,-1.45,0.47,26.25,2.24
6744497680189107584,291.4122,-34.3773,-2.6480,-1.3494,-2.07,0.50,28.39,2.40
6744533487334716160,291.6663,-34.0106,-2.8054,-1.5644,-2.49,0.54,28.92,3.26
6744559115403336832,291.7393,-33.6832,-2.5131,-1.4741,-1.77,0.42,28.20,2.21
6744561795460339328,291.7734,-33.5832,-2.5585,-1.2652,-1.34,0.47,28.33,2.88
6744581002554412544,292.3826,-33.9536,-2.3392,-1.3665,-1.05,0.59,27.92,2.94
6744586019076268288,292.1689,-33.8852,-3.0177,-1.5432,-0.76,0.51,24.48,2.06
6744599900413272832,292.8505,-33.7229,-2.9488,-1.4241,-1.82,0.40,24.65,2.34
6744652024132459264,291.9116,-33.6033,-2.4813,-1.6383,-1.21,0.44,30.85,3.20
6744653639040332672,292.0868,-33.5220,-3.0379,-1.6417,-1.28,0.46,24.67,2.33
6744663676383769728,292.2269,-33.2749,-2.6500,-1.5381,-1.42,0.53,27.90,2.32
6744680611437445632,292.7085,-33.1583,-2.6441,-1.0687,-1.67,0.56,27.59,2.34
6744682436801869696,292.6165,-33.1296,-2.5257,-1.3755,-1.76,0.41,25.94,2.05
6744686040275834368,292.3371,-33.2749,-2.8357,-1.5783,-1.75,0.55,27.28,2.64
6744700716181782784,292.4066,-32.9544,-2.5435,-1.5070,-1.21,0.68,28.61,2.78
6744718888185164288,294.0791,-33.8303,-2.4605,-1.7632,-1.37,0.45,28.64,2.35
6744724321316590080,293.7851,-33.8994,-2.2626,-1.2012,-1.56,0.54,30.17,2.99
6744729505344504704,293.7044,-33.7520,-2.4517,-1.2058,-1.72,0.49,27.72,2.21
6744786920464950400,293.8134,-33.4342,-3.0950,-1.8174,-1.70,0.53,23.64,2.46
6744807197010305024,293.5610,-33.2662,-3.2779,-1.9930,-1.33,0.47,26.71,2.23
6744872617951344384,294.6168,-32.9944,-2.7996,-1.5114,-1.53,0.43,26.39,2.27
6744892718398405120,295.0627,-32.8409,-2.2568,-1.7558,-1.33,0.51,27.18,2.55
6744898177300016256,294.7751,-32.8846,-2.5284,-1.5137,-1.93,0.42,29.70,2.42
6744901372755731456,294.6849,-32.8703,-2.9994,-1.8134,-1.18,0.62,24.62,2.47
6744945426237418496,294.1925,-32.6765,-3.0261,-1.8391,-1.85,0.50,25.33,1.99
6744996789751015296,293.4891,-33.1381,-2.7436,-1.5631,-1.65,0.41,24.95,2.70
6745046817527054080,293.5399,-32.7416,-2.7774,-1.4309,-1.41,0.61,26.49,2.34
6745051799689588224,293.5180,-32.6083,-2.4402,-1.3235,-1.45,0.66,27.13,2.51
6745055922856703744,292.9257,-33.0757,-2.3241,-1.3420,-2.27,0.46,28.81,2.27
6745086228147196800,292.7803,-32.6661,-2.5855,-2.2229,-1.50,0.42,25.49,2.09
6745190475592802816,294.3057,-31.9463,-2.2856,-1.6801,-1.64,0.51,26.71,2.46
6745208170859931520,293.7678,-32.1003,-2.5441,-1.5138,-1.44,0.46,29.18,3.09
6745269885242209408,291.1608,-34.0419,-2.1324,-1.1959,-1.72,0.56,28.97,2.60
6745283384327712384,291.2703,-33.7674,-2.5711,-1.6193,-1.66,0.43,25.29,2.26
6745317885802368768,291.6687,-33.4047,-2.2496,-1.5962,-2.03,0.62,26.11,2.91
6745326368357426304,291.3181,-33.4285,-2.2918,-1.5642,-1.88,0.43,29.12,2.36
6745344819541872256,290.7083,-33.5891,-2.3439,-1.3693,-1.21,0.47,27.30,2.19
4162839365953279360,262.2392,-11.9713,-1.8638,-1.1159,-1.70,0.40,23.89,2.05
4162917289535244288,263.2923,-11.4823,-1.5890,-1.4550,-1.45,0.50,23.81,2.14
4076089547807126656,278.1549,-25.8947,-2.5184,-0.8911,-1.57,0.75,28.02,2.74
6044540473342150528,249.5256,-27.7647,-1.5784,-1.1982,-1.68,0.50,40.00,4.70
3408463544774200576,73.7427,19.4927,0.1827,-1.4751,-1.36,0.48,59.25,7.59
3409263950583228288,70.7501,17.4289,0.7020,-1.2330,-1.62,0.51,58.93,6.45
3409278317249646592,70.5246,17.4816,0.0475,-1.4792,-1.49,0.41,43.58,4.19
3409600749032785792,68.9632,18.2551,0.4507,-1.4047,-1.41,0.40,32.34,3.16
3409608269521282432,69.2471,18.3763,0.3189,-0.7604,-1.46,0.40,37.44,3.32
3409796977501727872,71.8834,18.4100,-0.3523,-1.4267,-1.40,0.47,36.60,4.00
3409841473360176000,71.9058,18.7506,0.2736,-1.4387,-1.75,0.42,43.54,4.09
3409923210882996096,71.7655,19.3025,0.2740,-0.8056,-1.84,0.47,36.49,3.49
3410120298342081408,71.5218,19.5178,0.0059,-1.3925,-2.24,0.47,38.60,3.81
3410243546723836672,71.7090,20.0077,0.8166,-1.5119,-1.55,0.52,42.88,4.16
3411196136109813632,69.6220,20.1824,0.4064,-1.2775,-1.52,0.49,51.23,5.46
3411201977265374464,69.6226,20.2925,0.1961,-1.3328,-2.29,0.47,49.15,6.81
3411673942632833664,74.0460,20.7517,0.5650,-0.9278,-1.40,0.44,49.38,5.26
3412064372339250048,74.3562,21.1310,-0.0793,-1.2083,-1.69,0.42,49.77,4.35
3412257130471647872,74.7834,21.8951,0.3396,-1.1244,-1.65,0.45,50.08,6.63
3413190753283240960,73.0012,22.4536,0.3815,-0.9009,-1.87,0.43,41.30,4.46
3413396503691346176,73.3954,23.2530,0.5999,-1.5714,-1.54,0.43,40.21,5.07
4072241115363772416,282.6878,-27.1431,-2.6798,-1.8164,-1.92,0.44,29.49,2.62
4072247166957527552,282.6294,-27.0137,-2.7974,-1.3975,-1.26,0.44,22.19,2.26
4072257470586570112,282.5191,-27.0387,-2.8782,-1.5465,-1.82,0.59,25.28,2.26
4072269981849418240,282.7492,-26.7012,-2.6713,-1.4007,-1.22,0.46,27.63,3.58
4072314679569874432,282.2863,-26.7905,-2.4295,-0.9594,-0.96,0.63,27.78,3.24
4072320799904446720,282.5812,-26.6529,-2.6867,-1.6556,-1.46,0.55,28.02,2.78
4072399037054630400,279.6025,-28.3712,-2.8859,-1.0879,-1.34,0.80,26.54,2.68
6737310348785708288,281.5051,-30.5908,-2.3956,-1.5672,-1.58,0.45,22.34,2.20
6737323126305198592,280.9099,-30.7326,-3.0292,-1.4729,-1.40,0.49,26.20,2.58
6737378930835285888,281.3311,-30.1919,-2.6920,-1.1994,-1.51,0.46,24.21,2.11
6737380026025356544,281.2788,-30.1501,-2.6856,-1.0746,-1.44,0.41,29.14,2.97
6738126353901893376,295.0660,-38.9122,-2.4911,-1.4378,-1.25,0.38,27.19,2.64
6738420065243875840,294.2802,-37.9033,-2.8933,-1.5110,-1.52,0.44,27.79,2.14
6738426795454427648,294.1212,-37.8906,-2.9376,-1.5457,-1.38,0.43,24.48,2.02
6759130943007583360,287.2129,-30.2204,-2.8143,-1.6604,-2.01,0.53,26.80,2.02
6759135512850386048,287.1235,-30.1098,-2.7723,-1.6136,-2.46,0.58,27.44,2.80
6759145928146369920,287.3661,-29.8949,-2.9103,-1.8565,-1.68,0.46,26.23,3.64
6759146095650280192,287.3909,-29.8844,-2.4320,-1.4205,-1.25,0.43,28.52,2.60
6759148775709431040,287.1399,-30.0812,-2.4440,-1.2041,-1.79,0.50,25.88,1.98
6759151112171677184,286.9749,-30.0546,-2.8541,-1.2698,-1.63,0.48,27.23,2.48
6759163485982592128,287.1881,-29.7359,-3.1629,-1.4217,-1.81,0.44,24.40,1.84
6759166505332862592,287.6855,-29.8870,-2.7298,-1.3143,-1.55,0.54,28.62,2.47
6759169322836192384,287.5403,-29.8310,-2.6246,-1.9850,-1.58,0.42,26.93,2.14
6759172861891538048,287.5933,-29.6837,-2.6128,-1.2373,-1.16,0.56,26.98,3.06
6759173480360129536,287.7474,-29.7547,-2.9961,-1.2441,-1.56,0.42,25.67,2.00
6759184028805449216,287.4747,-29.7151,-2.4616,-1.4863,-1.21,0.53,27.05,2.58
6759184853439309440,287.5031,-29.6488,-2.5128,-1.5655,-2.20,0.44,26.01,3.07
6759190316637876864,287.3899,-29.5341,-2.9976,-1.4101,-1.32,0.50,24.73,2.16
6759195264440207488,287.4765,-29.5287,-2.3960,-1.4865,-2.09,0.57,27.02,2.78
6759199044012505344,287.5998,-29.3544,-2.2954,-1.1537,-1.48,0.74,28.50,2.51
6759202759150456448,288.3313,-29.8419,-2.7393,-1.5498,-1.52,0.49,26.95,2.22
6759203167172532864,288.3217,-29.7965,-2.9005,-1.5049,-1.71,0.47,26.88,2.34
6759203893021866368,288.2183,-29.8782,-2.8606,-1.4783,-1.64,0.45,27.40,2.54
6759210455741685376,288.5503,-29.7113,-2.8519,-1.4087,-1.78,0.50,28.38,2.27
6759232682190154624,288.2398,-29.4432,-2.4359,-1.6889,-0.86,0.73,25.34,2.42
6759248109713169664,288.6992,-29.3460,-2.4538,-1.5100,-2.06,0.49,28.23,2.59
6759251854925315200,288.7810,-29.1926,-2.7754,-1.4845,-2.21,0.43,26.92,2.25
6759253194954336000,288.5006,-29.3677,-2.6846,-1.5486,-1.68,0.56,24.24,2.50
6759253504191785344,288.3886,-29.4084,-2.4816,-1.4684,-1.36,0.45,27.02,2.27
6759257047547225984,288.3623,-29.3202,-2.3133,-1.3902,-1.69,0.56,30.22,3.22
6759268454973568384,288.6543,-29.0500,-2.6716,-1.4480,-1.69,0.43,25.43,2.02
6759271994023952000,288.0066,-29.5388,-2.4992,-1.4832,-1.66,0.46,24.00,2.14
6759276353417483392,287.9441,-29.4689,-2.3465,-1.4797,-1.13,0.49,28.31,2.16
6759281850976305664,288.1578,-29.3336,-2.2988,-1.7009,-1.64,0.55,27.60,2.51
6759309995904204672,288.2605,-29.1490,-2.8149,-1.5588,-1.87,0.41,29.41,2.61
6759330366930275968,288.0936,-28.8800,-2.7766,-1.4561,-1.60,0.47,27.05,2.17
6759339678419698048,288.3052,-28.6816,-2.6561,-1.7672,-1.56,0.40,27.13,2.57
6759349677097829120,289.9288,-29.7305,-2.6514,-1.4982,-1.09,0.52,28.39,2.43
6759352464538754304,289.8878,-29.6628,-2.5840,-1.5786,-2.27,0.72,26.67,2.70
6759354831058836864,289.7431,-29.6354,-2.9673,-1.4923,-1.81,0.44,26.14,2.28
6759354968497775232,289.7853,-29.6388,-2.8039,-1.5109,-1.73,0.74,27.32,2.41
6759355621332854016,289.8876,-29.6172,-2.5918,-1.9528,-1.85,0.48,25.24,2.05
6759361672947851392,289.6190,-29.6313,-2.3390,-1.5757,-1.77,0.45,27.41,2.22
6759412933378223488,289.4066,-29.5357,-2.6334,-1.8604,-1.19,0.57,23.33,2.65
6759420531179709824,289.5026,-29.4072,-2.8551,-1.4808,-0.41,0.76,28.12,2.70
6759421493252768128,289.6127,-29.3769,-2.2871,-1.3701,-1.67,0.44,28.18,2.71
6759422347947012992,289.6100,-29.3042,-2.3648,-1.4113,-1.64,0.48,27.85,2.29
6759430078887273728,289.1319,-29.3490,-2.4775,-1.0771,-1.75,0.49,24.25,2.23
6759439463396123904,289.4247,-29.1679,-2.7145,-1.3092,-1.67,0.43,26.24,2.37
6759443822784195200,289.3072,-29.0921,-2.6044,-1.6350,-1.14,0.66,27.88,2.24
6759458052014451328,289.8938,-28.9648,-2.7156,-1.6970,-1.32,0.42,26.79,2.74
6759467015608090496,289.5422,-28.9517,-2.2581,-1.1978,-1.60,0.78,30.98,3.19
6759470314143086848,289.4996,-28.9089,-2.7716,-1.5867,-1.87,0.51,27.55,2.79
6759494026652800896,290.4762,-29.0502,-2.4759,-1.6556,-2.03,0.49,27.56,2.30
6759557072481632128,289.8839,-28.7899,-2.2566,-1.3595,-1.41,0.60,27.11,2.30
6759567998879204864,290.1515,-28.5445,-2.3667,-1.4672,-1.69,0.44,26.76,2.63
6759570300981125632,289.8121,-28.7027,-2.9554,-1.5683,-1.55,0.48,25.67,2.70
6759581124299645696,290.1046,-28.4415,-2.6691,-1.5120,-1.25,0.48,28.20,2.06
6759586828015748096,290.4005,-28.5629,-2.4847,-1.5402,-1.60,0.52,29.92,2.91
6759597239014299776,290.5678,-28.3182,-3.0272,-1.8146,-1.95,0.39,23.60,2.30
6759609608520158336,290.1059,-28.3105,-2.4947,-1.6303,-1.68,0.44,27.36,2.27
6759634416251427968,289.2564,-28.9220,-2.6165,-1.3582,-1.67,0.50,25.87,2.31
6759638779938306176,289.1935,-28.8380,-2.5574,-1.6305,-1.71,0.43,28.77,2.51
6759643590299949440,288.7323,-29.0297,-2.8016,-1.6990,-1.42,0.48,26.35,2.04
6759655375691051008,289.0072,-28.7199,-2.6179,-1.4037,-2.14,0.45,30.69,2.92
6759661182487684864,289.2623,-28.8635,-2.8282,-2.0797,-1.52,0.47,26.23,2.10
6759669806782617600,289.6021,-28.5735,-2.5206,-1.9459,-1.41,0.49,28.93,2.67
6759696130642412160,288.6831,-28.7574,-2.8721,-1.6863,-1.40,0.63,23.30,2.24
6759706502984515968,288.6567,-28.6422,-2.8172,-1.7473,-1.56,0.45,26.73,2.20
6759708770727488768,288.7363,-28.5442,-2.6354,-1.9731,-1.54,0.41,27.18,2.31
6759710591793305472,288.5061,-28.6793,-2.5651,-1.6242,-0.75,0.51,26.58,2.62
6759757389756655872,289.0910,-28.0985,-2.7067,-1.8221,-1.86,0.42,26.44,2.53
6759788073000459520,289.4634,-28.1829,-2.7031,-1.5816,-1.60,0.36,28.12,2.78
6759792333608263424,289.6926,-28.1211,-2.5888,-1.6388,-1.64,0.45,27.19,2.77
6759792642846034560,289.7766,-28.0908,-2.3142,-1.5290,-2.64,0.55,26.46,2.35
6759796078820125184,289.7631,-28.0264,-2.5417,-1.2561,-1.25,0.43,27.58,2.28
6759802641529772160,290.0081,-28.1183,-2.4070,-1.2915,-1.17,0.68,26.61,2.42
6759802989420645760,289.9007,-28.1557,-2.7014,-1.9389,-1.60,0.53,26.59,2.31
6759803225645357568,289.9331,-28.1107,-2.7250,-1.6633,-1.08,0.54,27.39,3.12
6759805802623600768,290.0244,-28.0134,-2.7422,-2.0136,-1.64,0.41,28.51,3.20
6759844148091745920,289.5857,-27.9780,-2.5484,-1.5921,-1.57,0.44,28.92,2.61
6759866516285938944,289.3688,-27.6997,-3.0743,-1.8848,-1.45,0.55,23.96,2.24
6759904930474448896,284.0879,-32.6562,-2.6674,-1.5336,-1.68,0.52,24.90,2.25
6759911939861109760,284.2429,-32.5906,-2.6422,-1.5754,-1.51,0.44,27.30,2.63
6759913799595444864,284.2325,-32.4913,-2.5571,-1.0974,-1.92,0.47,27.39,2.62
6759923725250919296,283.9885,-32.4413,-2.1469,-1.4539,-1.66,0.61,28.41,2.38
6759933212847905792,284.0880,-32.2465,-2.7378,-1.3662,-1.40,0.43,27.12,2.16
6759937744020576512,284.0510,-32.1571,-3.0636,-1.5494,-2.15,0.51,25.83,2.54
6759955473644247936,284.6001,-31.9630,-2.5045,-1.3575,-2.22,0.46,30.14,2.71
6759960322682533248,284.1534,-32.1391,-2.8603,-1.6079,-1.53,0.45,25.69,2.09
6759961692760524416,284.0855,-32.0710,-2.6809,-1.2214,-1.80,0.45,28.95,2.36
6759965442283419648,284.4381,-32.0126,-3.1345,-1.6277,-1.53,0.63,24.34,2.40
6759988218477363456,283.7491,-32.0555,-2.7358,-1.4864,-1.32,0.57,24.76,2.79
6759988257153295616,283.7985,-32.0701,-2.6869,-1.3740,-2.11,0.47,28.28,2.66
6759988424637036032,283.8390,-32.0455,-2.8294,-1.7727,-1.56,0.48,27.98,2.47
6759988463309332736,283.8071,-32.0464,-2.3574,-1.0703,-1.51,0.51,28.00,2.19
6759992960120146816,283.5292,-32.1350,-2.3458,-1.4812,-1.69,0.47,25.45,2.43
6759996808418055552,283.3966,-32.0934,-2.6765,-1.3325,-1.23,0.47,29.31,2.56
6759997907929978112,283.5252,-32.0393,-2.3726,-1.3962,-1.78,0.56,27.04,2.89
6760001446977998848,283.7075,-31.9924,-2.7895,-1.6081,-1.33,0.51,23.17,2.82
6760009968193079296,283.9955,-32.0052,-2.4797,-1.2598,-0.70,0.86,27.10,2.34
6760011273861985280,284.1429,-31.9315,-2.7970,-0.9574,-1.29,0.52,26.41,2.11
6760011342580247552,284.1938,-31.9497,-2.8267,-1.4066,0.62,0.71,25.75,2.42
6760011445671173760,284.1947,-31.9153,-2.2138,-1.6774,-2.17,0.66,26.50,2.86
6760028797330166144,283.9708,-31.7668,-2.3929,-1.1740,-1.60,0.53,26.96,2.41
6760034535406656640,283.8826,-31.6171,-2.5985,-1.2499,-1.77,0.76,29.64,3.27
6760040788879079552,283.9131,-31.5600,-2.4777,-1.5608,-1.20,0.44,29.89,2.41
4377855324387262720,252.0012,-3.7585,-1.1285,-1.1178,-1.50,0.43,25.35,2.14
4378068797146382976,254.5323,-3.3911,-1.4015,-1.2901,-1.54,0.37,23.27,2.04
4127336582160102784,252.7978,-20.5111,-2.2575,-1.0748,-1.56,0.43,31.30,3.26
4127378737262751488,252.2923,-20.5923,-2.0207,-0.2563,-1.33,0.45,39.21,3.69
6568099151389426560,333.1475,-43.7885,-1.9450,-2.7347,-1.86,0.43,25.86,1.99
6569302635586548736,336.4341,-41.6429,-2.5529,-2.5908,-1.74,0.39,20.92,1.60
6569915510239248640,332.6830,-42.2985,-3.0789,-2.7774,-1.61,0.41,19.07,1.41
6570271202251028480,334.6215,-40.9912,-2.3765,-2.4601,-1.77,0.40,22.42,1.81
6570641252336476800,334.7410,-39.6302,-2.9037,-2.7779,-1.82,0.40,19.09,1.50
6573583618468240128,333.4142,-39.7001,-2.7490,-2.5855,-1.60,0.39,21.69,1.83
6769090869085683200,290.6423,-26.1574,-2.1712,-1.5804,-1.37,0.48,28.14,2.52
6769141824579309952,290.0140,-25.9582,-2.8763,-1.7565,-1.95,0.43,24.56,1.95
6769215526215018112,288.7472,-26.2389,-2.6854,-1.7770,-2.27,0.60,25.35,2.51
6034045527489319168,251.2634,-27.1383,-2.1658,-1.0326,-1.45,0.42,41.05,3.75
4047663804976311168,277.2348,-30.7738,-2.3166,-1.1280,-1.48,0.41,33.20,4.10
6208957417776931456,235.8154,-30.1209,-1.4437,-0.8544,-1.33,0.41,23.33,1.84
6209653511715016704,231.3648,-30.0550,-1.3781,-1.1249,-1.32,0.46,26.44,2.42
4341639021979313664,242.5842,-13.4430,-1.4285,-0.4421,-1.36,0.46,38.01,3.23
4341684342473435648,242.3755,-13.3787,-0.7433,-0.6679,-0.78,0.45,38.06,4.08
4341767183803274496,241.3273,-13.5293,-1.1421,-0.7903,-1.54,0.40,41.60,3.83
4341808827806511488,241.2820,-13.2941,-0.9271,-0.6697,-1.80,0.46,42.65,3.47
4341850609247571840,240.9250,-13.1445,-1.3475,-1.2389,-1.28,0.47,23.66,2.04
4341995401185680000,241.4024,-12.4483,-1.2784,-0.4947,-1.78,0.41,43.89,3.65
4342123636027375744,242.8242,-12.6536,-1.5206,-0.1375,-1.93,0.46,41.00,5.13
4342248327514582528,243.6979,-12.1290,-1.1889,-0.6997,-1.40,0.65,33.15,4.09
4342391603329046912,242.2662,-12.1381,-1.6707,-0.2415,-1.14,0.53,41.34,3.63
4342420706027844736,242.6507,-11.9543,-0.8898,-0.7138,-1.80,0.54,37.28,3.14
4342461697194305664,243.1987,-11.8195,-0.8737,-0.8555,-1.52,0.52,45.84,4.34
4342480423251946496,243.1333,-11.6292,-1.5801,-0.7201,-1.80,0.50,43.33,4.37
